"movieId","userId","rating","tmdbId","imdbId"
296,602,"like",680,110912
296,608,"like",680,110912
296,610,"like",680,110912
296,600,"like",680,110912
296,604,"like",680,110912
296,609,"like",680,110912
299,603,"like",40156,110889
300,599,"like",11450,110932
300,604,"like",11450,110932
300,602,"like",11450,110932
300,603,"dislike",11450,110932
301,603,"like",30304,114129
302,603,"like",10452,110963
303,606,"like",12106,114214
303,599,"like",12106,114214
303,610,"like",12106,114214
305,606,"like",3586,110907
305,603,"dislike",3586,110907
306,603,"like",110,111495
306,606,"like",110,111495
307,606,"like",108,108394
307,603,"like",108,108394
308,606,"like",109,111507
308,603,"like",109,111507
311,604,"like",92769,110965
312,608,"dislike",28033,114571
312,599,"dislike",28033,114571
314,603,"like",14334,111112
314,605,"like",14334,111112
314,599,"like",14334,111112
315,604,"like",2636,111255
315,602,"like",2636,111255
316,607,"like",2164,111282
316,604,"like",2164,111282
316,608,"like",2164,111282
316,599,"like",2164,111282
316,602,"like",2164,111282
317,608,"like",11395,111070
317,604,"like",11395,111070
317,600,"dislike",11395,111070
317,605,"like",11395,111070
317,599,"dislike",11395,111070
318,600,"like",278,111161
318,608,"like",278,111161
318,599,"like",278,111161
318,602,"like",278,111161
318,610,"like",278,111161
318,609,"like",278,111161
318,606,"like",278,111161
318,601,"like",278,111161
318,607,"like",278,111161
319,603,"like",9905,111149
319,610,"like",9905,111149
320,603,"like",87078,108260
321,606,"like",12527,106966
322,603,"like",20306,114594
322,599,"like",20306,114594
325,599,"dislike",27993,113936
326,603,"like",31439,110081
327,600,"dislike",9067,114614
327,599,"like",9067,114614
327,608,"like",9067,114614
327,604,"like",9067,114614
328,604,"like",9059,114608
328,610,"like",9059,114608
328,599,"like",9059,114608
329,608,"like",193,111280
329,609,"like",193,111280
329,600,"like",193,111280
329,599,"like",193,111280
329,602,"like",193,111280
329,604,"like",193,111280
330,604,"like",25066,114609
331,603,"like",46797,111454
332,604,"like",12122,114852
332,599,"dislike",12122,114852
332,610,"like",12122,114852
332,600,"like",12122,114852
333,608,"like",11381,114694
333,599,"like",11381,114694
334,603,"like",32636,111590
337,606,"like",1587,108550
337,600,"like",1587,108550
337,602,"like",1587,108550
337,607,"like",1587,108550
337,599,"dislike",1587,108550
338,599,"like",9271,114857
339,604,"like",2064,114924
339,600,"like",2064,114924
339,608,"like",2064,114924
339,602,"like",2064,114924
339,609,"like",2064,114924
339,603,"like",2064,114924
342,600,"dislike",236,110598
342,603,"like",236,110598
342,599,"like",236,110598
343,600,"like",48287,112435
344,608,"like",3049,109040
344,604,"dislike",3049,109040
344,602,"dislike",3049,109040
344,610,"like",3049,109040
344,600,"like",3049,109040
344,599,"like",3049,109040
345,599,"like",2759,109045
345,606,"like",2759,109045
345,603,"like",2759,109045
346,600,"like",12635,106339
346,603,"like",12635,106339
347,602,"like",10497,104779
348,603,"like",11382,109348
348,599,"like",11382,109348
349,602,"like",9331,109444
349,599,"like",9331,109444
349,600,"dislike",9331,109444
350,600,"like",10731,109446
350,599,"dislike",10731,109446
350,602,"like",10731,109446
351,599,"like",10464,109484
353,599,"like",9495,109506
353,607,"like",9495,109506
353,600,"like",9495,109506
353,608,"like",9495,109506
354,602,"like",29973,109450
354,599,"dislike",29973,109450
355,599,"dislike",888,109813
355,608,"dislike",888,109813
355,600,"like",888,109813
356,608,"like",13,109830
356,610,"like",13,109830
356,605,"like",13,109830
356,602,"like",13,109830
356,603,"like",13,109830
356,599,"like",13,109830
356,606,"like",13,109830
356,609,"like",13,109830
356,600,"like",13,109830
357,599,"like",712,109831
357,602,"like",712,109831
357,608,"like",712,109831
357,600,"dislike",712,109831
357,603,"like",712,109831
357,606,"like",712,109831
360,599,"like",10879,110093
360,603,"dislike",10879,110093
360,606,"like",10879,110093
361,599,"like",10660,110167
362,606,"like",10714,110213
362,602,"like",10714,110213
362,600,"like",10714,110213
363,603,"like",41647,107472
364,600,"like",8587,110357
364,599,"like",8587,110357
364,604,"like",8587,110357
364,602,"like",8587,110357
364,608,"like",8587,110357
365,606,"like",1689,107426
366,604,"like",11596,111686
366,608,"like",11596,111686
366,599,"dislike",11596,111686
366,607,"like",11596,111686
367,606,"like",854,110475
367,608,"dislike",854,110475
367,602,"like",854,110475
367,610,"like",854,110475
367,604,"like",854,110475
367,605,"like",854,110475
367,599,"like",854,110475
367,600,"like",854,110475
368,602,"dislike",9359,110478
368,599,"like",9359,110478
368,608,"like",9359,110478
369,603,"like",23333,110588
370,599,"like",36593,110622
370,608,"dislike",36593,110622
371,600,"dislike",12280,110771
371,602,"like",12280,110771
371,599,"like",12280,110771
372,603,"like",2788,110950
372,600,"dislike",2788,110950
373,599,"like",10427,105226
373,602,"like",10427,105226
374,599,"dislike",11011,110989
374,608,"dislike",11011,110989
374,600,"like",11011,110989
376,599,"like",8987,110997
377,602,"like",1637,111257
377,599,"like",1637,111257
377,600,"dislike",1637,111257
377,607,"like",1637,111257
377,608,"like",1637,111257
377,610,"like",1637,111257
377,603,"like",1637,111257
379,608,"like",8831,111438
379,599,"like",8831,111438
380,604,"like",36955,111503
380,600,"like",36955,111503
380,607,"like",36955,111503
380,603,"dislike",36955,111503
380,602,"like",36955,111503
380,610,"like",36955,111503
380,608,"like",36955,111503
380,605,"like",36955,111503
380,599,"like",36955,111503
381,607,"like",10449,111693
382,606,"like",10395,111742
382,599,"dislike",10395,111742
382,607,"like",10395,111742
383,608,"like",12160,111756
383,599,"like",12160,111756
388,603,"like",39953,112570
390,603,"like",315,59170
393,608,"dislike",11667,111301
393,599,"like",11667,111301
405,599,"like",8011,110027
407,608,"like",2654,113409
407,610,"like",2654,113409
410,604,"like",2758,106220
410,608,"like",2758,106220
410,600,"like",2758,106220
410,602,"like",2758,106220
410,599,"like",2758,106220
412,599,"like",10436,106226
412,603,"like",10436,106226
412,610,"dislike",10436,106226
412,606,"like",10436,106226
413,599,"like",13595,109068
414,599,"dislike",46094,109067
415,599,"dislike",9409,106292
416,599,"dislike",11853,109198
417,602,"dislike",16771,109219
417,603,"like",16771,109219
419,600,"like",11041,106400
419,599,"dislike",11041,106400
420,608,"like",306,109254
420,604,"like",306,109254
420,599,"dislike",306,109254
422,602,"like",26203,109297
423,603,"like",178,109303
423,599,"like",178,109303
423,608,"like",178,109303
423,607,"like",178,109303
424,599,"dislike",19819,109305
426,604,"like",4722,106452
426,603,"like",4722,106452
427,606,"like",18215,106471
428,602,"like",1607,106489
428,599,"like",1607,106489
429,608,"like",26391,109361
429,599,"dislike",26391,109361
429,600,"like",26391,109361
430,608,"like",117553,106505
431,602,"like",6075,106519
431,603,"like",6075,106519
431,599,"like",6075,106519
431,606,"like",6075,106519
432,602,"dislike",11310,109439
432,604,"like",11310,109439
432,599,"dislike",11310,109439
432,608,"dislike",11310,109439
434,602,"like",9350,106582
434,607,"like",9350,106582
434,604,"like",9350,106582
434,599,"dislike",9350,106582
434,609,"like",9350,106582
435,604,"like",9612,106598
435,599,"dislike",9612,106598
435,608,"dislike",9612,106598
437,599,"dislike",26261,109480
438,599,"dislike",19176,109493
440,600,"like",11566,106673
440,602,"like",11566,106673
440,603,"like",11566,106673
440,599,"like",11566,106673
441,603,"like",9571,106677
441,608,"like",9571,106677
441,599,"like",9571,106677
441,610,"like",9571,106677
442,602,"like",9739,106697
442,608,"like",9739,106697
442,604,"like",9739,106697
442,599,"like",9739,106697
444,603,"dislike",34444,106834
444,606,"like",34444,106834
446,606,"like",10997,106332
446,603,"like",10997,106332
448,608,"like",10443,106881
448,602,"like",10443,106881
448,607,"like",10443,106881
453,599,"dislike",9024,106941
454,600,"like",37233,106918
454,602,"like",37233,106918
454,604,"like",37233,106918
454,609,"like",37233,106918
454,606,"like",37233,106918
454,599,"like",37233,106918
455,608,"dislike",1634,106965
455,599,"dislike",1634,106965
457,610,"like",5503,106977
457,600,"like",5503,106977
457,608,"like",5503,106977
457,607,"like",5503,106977
457,609,"like",5503,106977
457,603,"like",5503,106977
457,602,"like",5503,106977
457,599,"like",5503,106977
458,599,"dislike",35588,107004
459,599,"dislike",2087,109890
460,599,"dislike",41579,109891
461,606,"like",18620,109913
461,603,"like",18620,109913
464,603,"like",2019,107076
464,610,"like",2019,107076
464,599,"dislike",2019,107076
466,599,"like",9255,107144
466,608,"dislike",9255,107144
468,599,"dislike",10612,112966
469,606,"like",2259,107151
471,610,"like",11934,110074
471,599,"like",11934,110074
471,602,"like",11934,110074
471,603,"like",11934,110074
471,608,"dislike",11934,110074
472,599,"dislike",106143,110097
473,608,"dislike",12475,110123
473,600,"dislike",12475,110123
473,599,"dislike",12475,110123
474,599,"like",9386,107206
474,602,"like",9386,107206
475,602,"like",7984,107207
475,606,"like",7984,107207
477,599,"dislike",15765,108551
478,599,"like",31643,110197
480,607,"like",329,107290
480,610,"like",329,107290
480,608,"like",329,107290
480,602,"like",329,107290
480,599,"like",329,107290
480,605,"like",329,107290
480,606,"like",329,107290
480,609,"like",329,107290
480,600,"like",329,107290
481,599,"dislike",10909,107302
481,603,"like",10909,107302
481,602,"like",10909,107302
482,602,"like",507,110265
485,599,"like",9593,107362
485,603,"dislike",9593,107362
487,599,"dislike",22317,110353
491,599,"like",10502,107501
491,600,"like",10502,107501
492,603,"like",10440,107507
492,599,"like",10440,107507
492,600,"like",10440,107507
494,599,"dislike",2320,116253
494,602,"like",2320,116253
495,603,"like",5879,74102
497,599,"like",11971,107616
497,606,"like",11971,107616
500,608,"dislike",788,107614
500,599,"like",788,107614
500,602,"like",788,107614
500,606,"like",788,107614
500,600,"like",788,107614
501,602,"dislike",21450,107653
501,603,"like",21450,107653
502,603,"dislike",11231,110657
502,599,"dislike",11231,110657
505,599,"dislike",31586,110687
506,603,"like",9300,107756
506,606,"like",9300,107756
508,603,"like",9800,107818
508,606,"like",9800,107818
508,599,"like",9800,107818
508,608,"like",9800,107818
508,602,"like",9800,107818
508,600,"dislike",9800,107818
509,603,"like",713,107822
509,602,"dislike",713,107822
509,606,"like",713,107822
514,608,"like",10872,110955
515,606,"like",1245,107943
515,603,"like",1245,107943
516,599,"like",11858,110971
517,603,"dislike",7007,107969
517,599,"like",7007,107969
517,607,"like",7007,107969
519,610,"dislike",5550,107978
519,608,"dislike",5550,107978
519,599,"dislike",5550,107978
520,599,"like",8005,107977
520,608,"like",8005,107977
520,600,"like",8005,107977
522,608,"dislike",10412,105275
523,603,"like",47889,108000
524,600,"dislike",14534,108002
524,599,"like",14534,108002
526,603,"like",41878,105032
527,610,"like",424,108052
527,600,"like",424,108052
527,608,"like",424,108052
527,607,"like",424,108052
527,601,"like",424,108052
527,603,"like",424,108052
527,602,"like",424,108052
527,606,"like",424,108052
528,599,"dislike",35233,111094
529,599,"like",14291,108065
529,602,"like",14291,108065
531,608,"dislike",11236,108071
531,600,"like",11236,108071
531,606,"like",11236,108071
531,599,"like",11236,108071
532,603,"dislike",11592,111127
533,605,"like",8850,111143
533,599,"like",8850,111143
533,608,"like",8850,111143
533,602,"like",8850,111143
534,603,"like",10445,108101
535,603,"like",695,108122
535,602,"dislike",695,108122
535,599,"like",695,108122
537,603,"like",12519,111201
538,599,"like",23210,108149
539,599,"like",858,108160
539,603,"like",858,108160
539,600,"dislike",858,108160
539,602,"like",858,108160
539,608,"like",858,108160
541,599,"like",78,83658
541,610,"like",78,83658
541,606,"like",78,83658
541,608,"like",78,83658
541,603,"like",78,83658
542,599,"dislike",13203,108186
543,600,"like",10442,108174
543,608,"like",10442,108174
543,599,"like",10442,108174
544,599,"dislike",11074,108238
546,608,"dislike",9607,108255
546,599,"dislike",9607,108255
547,599,"like",17585,111323
548,599,"dislike",9057,111400
549,603,"like",20967,108328
550,602,"like",10635,111418
550,603,"like",10635,111418
551,599,"like",9479,107688
551,606,"like",9479,107688
551,602,"like",9479,107688
551,600,"like",9479,107688
551,604,"like",9479,107688
551,608,"like",9479,107688
552,608,"dislike",10057,108333
552,600,"like",10057,108333
552,606,"like",10057,108333
552,599,"dislike",10057,108333
553,602,"dislike",11969,108358
553,608,"like",11969,108358
553,607,"like",11969,108358
553,604,"like",11969,108358
553,599,"like",11969,108358
555,599,"like",319,108399
555,603,"like",319,108399
555,608,"like",319,108399
555,602,"like",319,108399
556,603,"like",26408,108515
558,600,"dislike",15139,110763
562,600,"like",11446,114906
562,603,"like",11446,114906
562,599,"dislike",11446,114906
563,606,"like",51980,107002
568,603,"like",14587,106408
569,599,"dislike",31504,110363
573,606,"like",23637,107225
574,603,"like",17600,111252
575,608,"dislike",10897,110366
575,599,"dislike",10897,110366
575,600,"dislike",10897,110366
577,599,"dislike",21352,109120
579,606,"like",68806,108059
580,599,"like",37345,110892
583,606,"like",25403,109382
585,599,"dislike",9066,112572
586,599,"like",771,99785
586,608,"dislike",771,99785
586,602,"dislike",771,99785
587,605,"like",251,99653
587,602,"like",251,99653
587,608,"like",251,99653
587,603,"like",251,99653
587,606,"like",251,99653
587,600,"like",251,99653
587,599,"like",251,99653
588,600,"like",812,103639
588,599,"like",812,103639
588,605,"like",812,103639
588,604,"like",812,103639
588,608,"like",812,103639
589,610,"like",280,103064
589,609,"like",280,103064
589,607,"like",280,103064
589,602,"like",280,103064
589,599,"like",280,103064
589,608,"like",280,103064
589,600,"like",280,103064
589,606,"like",280,103064
589,605,"like",280,103064
590,606,"like",581,99348
590,605,"like",581,99348
590,603,"like",581,99348
590,609,"like",581,99348
590,608,"like",581,99348
590,602,"like",581,99348
592,602,"like",268,96895
592,610,"like",268,96895
592,606,"like",268,96895
592,600,"like",268,96895
592,605,"like",268,96895
592,608,"like",268,96895
592,603,"dislike",268,96895
592,607,"like",268,96895
592,604,"like",268,96895
592,609,"like",268,96895
592,599,"like",268,96895
