"movieId","userId","rating","tmdbId","imdbId"
62,28,"like",2054,113862
62,40,"like",2054,113862
62,27,"like",2054,113862
62,45,"like",2054,113862
64,19,"dislike",19760,118002
65,45,"like",9536,115683
65,19,"dislike",9536,115683
65,44,"like",9536,115683
65,6,"like",9536,115683
66,44,"like",11525,116839
66,6,"like",11525,116839
69,45,"like",10634,113118
70,1,"like",755,116367
70,19,"dislike",755,116367
70,34,"like",755,116367
70,18,"like",755,116367
70,45,"like",755,116367
74,32,"like",20927,115644
76,6,"like",9102,114367
78,32,"like",27526,112744
79,6,"like",9623,116731
79,43,"like",9623,116731
82,40,"like",880,112379
86,42,"like",10534,118158
86,6,"like",10534,118158
87,6,"like",17414,116151
87,19,"dislike",17414,116151
88,6,"dislike",13997,115697
88,45,"like",13997,115697
89,6,"like",2086,113972
92,6,"like",9095,117002
92,19,"dislike",9095,117002
93,6,"like",12158,114825
94,44,"like",9283,115639
94,33,"like",9283,115639
95,32,"like",9208,115759
95,14,"like",9208,115759
95,43,"like",9208,115759
95,28,"dislike",9208,115759
95,44,"like",9208,115759
95,6,"like",9208,115759
95,42,"like",9208,115759
95,11,"like",9208,115759
100,6,"like",11062,115907
100,32,"like",11062,115907
101,1,"like",13685,115734
102,19,"dislike",47475,117102
102,6,"dislike",47475,117102
102,43,"like",47475,117102
104,6,"like",9614,116483
104,40,"dislike",9614,116483
104,44,"like",9614,116483
104,19,"dislike",9614,116483
104,45,"like",9614,116483
104,18,"like",9614,116483
104,42,"like",9614,116483
105,6,"like",688,112579
105,38,"like",688,112579
105,14,"like",688,112579
106,4,"like",11907,110251
107,43,"like",10874,117110
107,45,"like",10874,117110
107,19,"dislike",10874,117110
107,20,"like",10874,117110
107,22,"like",10874,117110
107,40,"like",10874,117110
110,30,"like",197,112573
110,42,"like",197,112573
110,40,"like",197,112573
110,6,"like",197,112573
110,1,"like",197,112573
110,38,"like",197,112573
110,46,"like",197,112573
110,33,"like",197,112573
110,18,"like",197,112573
110,8,"like",197,112573
110,45,"like",197,112573
110,49,"like",197,112573
110,43,"like",197,112573
110,17,"like",197,112573
110,5,"like",197,112573
110,14,"like",197,112573
110,34,"dislike",197,112573
110,28,"like",197,112573
110,11,"like",197,112573
111,17,"like",103,75314
111,40,"like",103,75314
111,41,"dislike",103,75314
111,16,"like",103,75314
111,50,"like",103,75314
111,46,"like",103,75314
111,18,"like",103,75314
112,45,"like",33542,113326
112,6,"like",33542,113326
112,44,"like",33542,113326
113,6,"like",43566,115645
118,19,"like",10324,116606
121,40,"like",32119,106473
122,42,"like",11066,103859
125,4,"like",2074,116324
126,27,"dislike",27793,110647
126,6,"like",27793,110647
126,40,"like",27793,110647
126,4,"dislike",27793,110647
135,44,"dislike",9101,116130
135,42,"like",9101,116130
135,19,"like",9101,116130
135,6,"like",9101,116130
140,6,"like",9302,118055
140,32,"like",9302,118055
141,6,"like",11000,115685
141,42,"dislike",11000,115685
141,44,"like",11000,115685
141,19,"dislike",11000,115685
141,47,"dislike",11000,115685
141,31,"like",11000,115685
141,8,"like",11000,115685
141,32,"like",11000,115685
144,42,"like",16388,112585
145,6,"like",9737,112442
145,21,"like",9737,112442
145,34,"dislike",9737,112442
145,18,"like",9737,112442
145,28,"dislike",9737,112442
146,6,"like",30765,112342
146,40,"like",30765,112342
147,47,"like",10474,112461
147,28,"like",10474,112461
150,29,"like",568,112384
150,11,"like",568,112384
150,6,"like",568,112384
150,5,"like",568,112384
150,38,"like",568,112384
150,42,"like",568,112384
150,43,"like",568,112384
150,26,"like",568,112384
150,45,"like",568,112384
150,47,"like",568,112384
150,35,"like",568,112384
150,33,"like",568,112384
150,8,"like",568,112384
150,14,"like",568,112384
150,40,"like",568,112384
150,37,"like",568,112384
150,17,"like",568,112384
150,7,"like",568,112384
151,33,"like",11780,114287
151,6,"like",11780,114287
151,38,"like",11780,114287
151,1,"like",11780,114287
151,40,"like",11780,114287
153,46,"like",414,112462
153,19,"dislike",414,112462
153,5,"like",414,112462
153,6,"like",414,112462
153,32,"like",414,112462
153,43,"like",414,112462
153,42,"dislike",414,112462
153,26,"like",414,112462
153,11,"like",414,112462
153,38,"like",414,112462
153,37,"like",414,112462
153,14,"dislike",414,112462
153,8,"dislike",414,112462
153,40,"like",414,112462
157,1,"like",1775,109370
158,20,"like",8839,112642
158,43,"like",8839,112642
158,27,"dislike",8839,112642
158,40,"like",8839,112642
158,19,"like",8839,112642
158,6,"like",8839,112642
158,15,"dislike",8839,112642
159,40,"like",20649,112688
159,6,"like",20649,112688
160,46,"like",10329,112715
160,6,"like",10329,112715
161,38,"like",8963,112740
161,6,"like",8963,112740
161,42,"like",8963,112740
161,28,"like",8963,112740
161,19,"dislike",8963,112740
161,33,"like",8963,112740
161,43,"like",8963,112740
161,46,"like",8963,112740
162,4,"like",26564,109508
163,18,"like",8068,112851
163,34,"like",8068,112851
163,38,"dislike",8068,112851
163,6,"like",8068,112851
163,1,"like",8068,112851
163,42,"like",8068,112851
163,40,"like",8068,112851
165,46,"like",1572,112864
165,45,"like",1572,112864
165,43,"like",1572,112864
165,18,"like",1572,112864
165,21,"like",1572,112864
165,19,"like",1572,112864
165,29,"like",1572,112864
165,42,"dislike",1572,112864
165,6,"like",1572,112864
165,31,"like",1572,112864
165,7,"like",1572,112864
165,26,"like",1572,112864
165,40,"like",1572,112864
165,50,"like",1572,112864
165,37,"like",1572,112864
165,24,"like",1572,112864
165,11,"like",1572,112864
168,12,"like",6520,113071
168,38,"like",6520,113071
168,42,"like",6520,113071
168,43,"like",6520,113071
168,6,"like",6520,113071
168,40,"dislike",6520,113071
168,48,"like",6520,113071
170,6,"like",10428,113243
170,19,"like",10428,113243
170,21,"dislike",10428,113243
170,11,"like",10428,113243
170,29,"like",10428,113243
171,6,"like",17447,113464
171,4,"like",17447,113464
172,48,"like",9886,113481
172,15,"dislike",9886,113481
172,45,"like",9886,113481
172,28,"like",9886,113481
172,40,"like",9886,113481
173,46,"like",9482,113492
173,40,"like",9482,113492
173,19,"dislike",9482,113492
173,43,"like",9482,113492
173,42,"dislike",9482,113492
173,45,"dislike",9482,113492
174,6,"like",19326,113500
174,43,"like",19326,113500
175,23,"like",9344,113540
176,4,"like",9071,113677
177,6,"like",8973,113690
179,6,"dislike",47608,113729
180,45,"like",2293,113749
180,6,"dislike",2293,113749
180,18,"like",2293,113749
181,6,"like",9070,113820
185,35,"like",1642,113957
185,46,"like",1642,113957
185,43,"like",1642,113957
185,26,"like",1642,113957
185,42,"like",1642,113957
185,45,"like",1642,113957
185,19,"dislike",1642,113957
185,8,"like",1642,113957
185,6,"like",1642,113957
186,40,"like",11472,113986
186,6,"like",11472,113986
186,45,"like",11472,113986
186,8,"like",11472,113986
186,19,"dislike",11472,113986
186,42,"like",11472,113986
187,9,"like",36196,114095
189,6,"like",58372,114241
190,4,"dislike",32646,114323
191,6,"dislike",10533,114345
193,42,"like",10802,114436
193,38,"dislike",10802,114436
193,43,"like",10802,114436
193,14,"like",10802,114436
194,33,"like",10149,114478
194,32,"like",10149,114478
195,6,"like",18402,114496
195,42,"like",18402,114496
196,6,"like",9348,114508
196,19,"dislike",9348,114508
199,40,"like",5967,58450
201,6,"like",47939,114663
203,40,"like",9090,114682
203,32,"like",9090,114682
203,38,"like",9090,114682
204,6,"like",3512,114781
204,16,"dislike",3512,114781
205,40,"like",52856,114798
205,6,"like",52856,114798
207,6,"like",9560,114887
208,19,"dislike",9804,114898
208,46,"like",9804,114898
208,6,"like",9804,114898
208,26,"dislike",9804,114898
208,38,"dislike",9804,114898
208,8,"like",9804,114898
208,40,"dislike",9804,114898
208,43,"like",9804,114898
208,18,"like",9804,114898
208,11,"like",9804,114898
209,6,"like",31611,114928
210,6,"like",65796,114938
211,28,"like",49805,109340
212,6,"like",26258,112602
215,41,"dislike",76,112471
215,4,"like",76,112471
216,40,"dislike",11017,112508
216,19,"dislike",11017,112508
216,1,"like",11017,112508
216,45,"like",11017,112508
216,22,"like",11017,112508
216,6,"like",11017,112508
217,6,"like",37141,112438
217,43,"like",37141,112438
218,40,"like",9382,112571
218,6,"dislike",9382,112571
219,6,"like",6715,112757
222,35,"like",22625,112679
222,6,"like",22625,112679
222,12,"like",22625,112679
222,38,"like",22625,112679
222,4,"dislike",22625,112679
223,18,"like",2292,109445
223,38,"like",2292,109445
223,40,"like",2292,109445
223,9,"like",2292,109445
223,33,"like",2292,109445
223,1,"like",2292,109445
223,45,"like",2292,109445
223,19,"like",2292,109445
223,42,"like",2292,109445
224,28,"like",1909,112883
224,38,"like",1909,112883
224,32,"like",1909,112883
224,40,"like",1909,112883
224,6,"like",1909,112883
225,42,"like",8984,109635
225,26,"like",8984,109635
225,43,"like",8984,109635
225,46,"like",8984,109635
225,6,"like",8984,109635
227,42,"like",4954,109676
228,40,"like",62488,112854
230,6,"like",11929,109642
230,40,"like",11929,109642
230,33,"like",11929,109642
231,6,"like",8467,109686
231,14,"like",8467,109686
231,45,"like",8467,109686
231,42,"like",8467,109686
231,19,"dislike",8467,109686
231,25,"like",8467,109686
231,18,"like",8467,109686
231,40,"dislike",8467,109686
231,37,"like",8467,109686
231,46,"like",8467,109686
231,35,"like",8467,109686
231,43,"like",8467,109686
231,8,"like",8467,109686
231,1,"like",8467,109686
232,33,"like",10451,111797
232,4,"like",10451,111797
232,5,"like",10451,111797
234,42,"like",18395,109758
234,6,"dislike",18395,109758
235,18,"like",522,109707
235,38,"like",522,109707
235,1,"like",522,109707
235,40,"like",522,109707
235,4,"dislike",522,109707
235,35,"like",522,109707
235,19,"like",522,109707
235,8,"like",522,109707
236,40,"like",397,113117
236,42,"like",397,113117
236,43,"like",397,113117
236,35,"like",397,113117
236,8,"like",397,113117
236,6,"like",397,113117
236,32,"like",397,113117
236,46,"like",397,113117
237,35,"like",10525,113097
237,6,"like",10525,113097
237,38,"like",10525,113097
238,27,"like",27985,113028
238,43,"like",27985,113028
239,20,"like",15789,113198
239,6,"like",15789,113198
240,6,"like",27303,113303
243,6,"like",47867,113199
246,32,"like",14275,110057
246,38,"like",14275,110057
247,5,"like",1024,110005
247,4,"like",1024,110005
248,45,"dislike",17207,110066
248,6,"like",17207,110066
249,33,"like",13701,110116
250,6,"like",14819,110006
251,6,"like",32631,113360
252,42,"like",11777,110099
252,35,"like",11777,110099
252,8,"like",11777,110099
252,40,"like",11777,110099
252,32,"like",11777,110099
252,45,"like",11777,110099
252,38,"dislike",11777,110099
252,19,"like",11777,110099
252,6,"like",11777,110099
253,28,"like",628,110148
253,5,"like",628,110148
253,43,"like",628,110148
253,42,"like",628,110148
253,38,"dislike",628,110148
253,22,"like",628,110148
253,8,"like",628,110148
253,24,"like",628,110148
253,19,"like",628,110148
253,6,"like",628,110148
253,46,"like",628,110148
254,6,"like",87729,113463
256,15,"like",6280,110216
256,12,"like",6280,110216
256,6,"like",6280,110216
256,43,"like",6280,110216
256,19,"dislike",6280,110216
256,40,"dislike",6280,110216
257,42,"like",9061,113501
257,6,"like",9061,113501
258,19,"like",37108,113538
258,6,"like",37108,113538
259,43,"like",6071,113552
260,1,"like",11,76759
260,30,"like",11,76759
260,15,"like",11,76759
260,45,"like",11,76759
260,7,"like",11,76759
260,19,"like",11,76759
260,17,"like",11,76759
260,27,"like",11,76759
260,28,"like",11,76759
260,18,"like",11,76759
260,44,"like",11,76759
260,21,"like",11,76759
260,39,"like",11,76759
260,42,"like",11,76759
260,4,"like",11,76759
260,16,"like",11,76759
260,25,"like",11,76759
260,32,"like",11,76759
261,43,"like",9587,110367
261,35,"like",9587,110367
261,6,"like",9587,110367
261,33,"like",9587,110367
261,5,"like",9587,110367
261,45,"like",9587,110367
261,12,"like",9587,110367
262,6,"like",19101,113670
262,20,"like",19101,113670
262,43,"like",19101,113670
265,4,"like",18183,103994
265,32,"like",18183,103994
265,5,"like",18183,103994
265,33,"like",18183,103994
265,6,"like",18183,103994
265,40,"like",18183,103994
266,46,"like",4476,110322
266,5,"dislike",4476,110322
266,14,"like",4476,110322
266,35,"dislike",4476,110322
266,38,"dislike",4476,110322
266,6,"like",4476,110322
266,40,"like",4476,110322
267,6,"like",11008,110443
267,40,"like",11008,110443
270,6,"like",43742,110391
271,43,"like",28313,113691
271,6,"like",28313,113691
272,23,"like",11318,110428
272,32,"like",11318,110428
272,40,"like",11318,110428
272,33,"like",11318,110428
273,40,"dislike",3036,109836
273,6,"like",3036,109836
273,38,"dislike",3036,109836
273,19,"dislike",3036,109836
274,6,"like",40490,113755
276,42,"like",8986,110516
276,43,"like",8986,110516
276,6,"like",8986,110516
277,6,"like",10510,110527
277,12,"like",10510,110527
277,43,"like",10510,110527
279,6,"like",38722,113896
281,6,"like",11593,110684
281,40,"like",11593,110684
282,6,"like",1945,110638
282,32,"like",1945,110638
282,46,"like",1945,110638
282,8,"like",1945,110638
282,38,"like",1945,110638
282,14,"like",1945,110638
288,42,"like",241,110632
288,6,"dislike",241,110632
288,41,"like",241,110632
288,43,"like",241,110632
288,46,"like",241,110632
288,18,"like",241,110632
288,26,"like",241,110632
288,14,"like",241,110632
289,6,"like",9058,110737
289,19,"dislike",9058,110737
290,28,"like",527,110729
290,5,"like",527,110729
291,19,"dislike",18220,114151
291,6,"like",18220,114151
292,43,"like",6950,114069
292,6,"like",6950,114069
292,46,"like",6950,114069
292,38,"like",6950,114069
292,8,"like",6950,114069
292,11,"like",6950,114069
292,45,"like",6950,114069
292,42,"like",6950,114069
292,37,"like",6950,114069
292,40,"like",6950,114069
293,21,"like",101,110413
293,41,"like",101,110413
293,17,"like",101,110413
293,6,"like",101,110413
293,23,"like",101,110413
293,19,"like",101,110413
293,33,"like",101,110413
293,28,"like",101,110413
293,16,"like",101,110413
293,15,"like",101,110413
293,18,"like",101,110413
295,19,"like",2307,114210
296,14,"like",680,110912
296,33,"like",680,110912
296,40,"like",680,110912
296,29,"like",680,110912
296,17,"like",680,110912
296,26,"like",680,110912
296,28,"like",680,110912
296,38,"like",680,110912
296,1,"like",680,110912
296,18,"like",680,110912
296,8,"like",680,110912
296,15,"like",680,110912
296,43,"like",680,110912
296,6,"dislike",680,110912
296,39,"like",680,110912
296,41,"like",680,110912
296,24,"like",680,110912
296,32,"like",680,110912
296,37,"like",680,110912
296,5,"like",680,110912
296,23,"like",680,110912
296,10,"dislike",680,110912
296,16,"like",680,110912
296,50,"like",680,110912
296,4,"dislike",680,110912
296,45,"like",680,110912
296,21,"like",680,110912
296,42,"like",680,110912
300,46,"like",11450,110932
300,33,"like",11450,110932
300,40,"like",11450,110932
300,43,"like",11450,110932
300,5,"like",11450,110932
300,38,"like",11450,110932
300,28,"dislike",11450,110932
300,23,"like",11450,110932
300,26,"like",11450,110932
300,35,"like",11450,110932
302,33,"like",10452,110963
302,6,"like",10452,110963
303,42,"dislike",12106,114214
303,6,"like",12106,114214
304,6,"like",161495,114296
305,13,"dislike",3586,110907
306,40,"like",110,111495
307,40,"like",108,108394
307,33,"like",108,108394
308,40,"like",109,111507
308,33,"like",109,111507
310,6,"like",36357,114268
312,40,"like",28033,114571
312,6,"dislike",28033,114571
313,6,"like",22586,111333
314,6,"like",14334,111112
314,32,"like",14334,111112
314,40,"like",14334,111112
315,6,"like",2636,111255
315,46,"like",2636,111255
315,36,"dislike",2636,111255
316,35,"like",2164,111282
316,42,"dislike",2164,111282
316,19,"dislike",2164,111282
316,24,"like",2164,111282
316,46,"like",2164,111282
316,1,"like",2164,111282
316,43,"like",2164,111282
316,29,"like",2164,111282
316,6,"like",2164,111282
316,37,"like",2164,111282
316,45,"like",2164,111282
316,40,"like",2164,111282
316,28,"like",2164,111282
316,27,"like",2164,111282
316,5,"dislike",2164,111282
317,45,"like",11395,111070
317,20,"like",11395,111070
317,6,"like",11395,111070
317,38,"like",11395,111070
317,43,"like",11395,111070
317,8,"like",11395,111070
317,40,"like",11395,111070
318,6,"like",278,111161
318,37,"like",278,111161
318,5,"like",278,111161
318,11,"like",278,111161
318,49,"like",278,111161
318,18,"like",278,111161
318,38,"like",278,111161
318,42,"like",278,111161
318,29,"like",278,111161
318,22,"like",278,111161
318,47,"like",278,111161
318,24,"like",278,111161
318,43,"like",278,111161
318,32,"like",278,111161
318,2,"like",278,111161
318,36,"like",278,111161
318,46,"like",278,111161
318,17,"like",278,111161
318,30,"like",278,111161
318,14,"like",278,111161
318,16,"like",278,111161
318,8,"like",278,111161
318,33,"like",278,111161
318,15,"like",278,111161
318,28,"like",278,111161
318,34,"like",278,111161
318,50,"like",278,111161
318,40,"like",278,111161
319,16,"like",9905,111149
319,4,"like",9905,111149
319,19,"dislike",9905,111149
322,33,"dislike",20306,114594
325,19,"dislike",27993,113936
325,43,"like",27993,113936
327,32,"like",9067,114614
327,6,"dislike",9067,114614
327,40,"like",9067,114614
328,19,"dislike",9059,114608
329,19,"dislike",193,111280
329,37,"like",193,111280
329,18,"like",193,111280
329,40,"like",193,111280
329,45,"like",193,111280
329,6,"like",193,111280
329,43,"like",193,111280
329,38,"like",193,111280
330,6,"like",25066,114609
330,19,"like",25066,114609
330,40,"like",25066,114609
332,6,"like",12122,114852
332,19,"dislike",12122,114852
333,2,"like",11381,114694
333,45,"like",11381,114694
333,42,"like",11381,114694
333,1,"like",11381,114694
333,6,"like",11381,114694
333,19,"dislike",11381,114694
334,23,"like",32636,111590
336,6,"like",95963,114888
337,6,"like",1587,108550
337,18,"like",1587,108550
337,40,"like",1587,108550
337,28,"like",1587,108550
337,33,"like",1587,108550
337,32,"like",1587,108550
337,14,"like",1587,108550
337,38,"like",1587,108550
338,45,"like",9271,114857
338,19,"dislike",9271,114857
339,33,"like",2064,114924
339,8,"like",2064,114924
339,32,"like",2064,114924
339,40,"like",2064,114924
339,43,"like",2064,114924
339,19,"like",2064,114924
339,46,"like",2064,114924
339,31,"like",2064,114924
339,6,"like",2064,114924
339,14,"like",2064,114924
339,38,"like",2064,114924
339,35,"like",2064,114924
340,6,"like",19855,111667
342,4,"like",236,110598
342,35,"like",236,110598
342,6,"like",236,110598
342,38,"like",236,110598
343,43,"like",48287,112435
343,6,"like",48287,112435
344,6,"like",3049,109040
344,40,"like",3049,109040
344,31,"like",3049,109040
344,42,"dislike",3049,109040
344,18,"like",3049,109040
344,37,"like",3049,109040
344,43,"like",3049,109040
344,19,"dislike",3049,109040
344,45,"like",3049,109040
344,46,"like",3049,109040
344,26,"like",3049,109040
344,5,"like",3049,109040
344,14,"dislike",3049,109040
345,32,"like",2759,109045
345,4,"like",2759,109045
345,33,"like",2759,109045
345,28,"like",2759,109045
347,6,"like",10497,104779
348,6,"like",11382,109348
348,19,"dislike",11382,109348
348,4,"like",11382,109348
349,5,"like",9331,109444
349,11,"like",9331,109444
349,1,"like",9331,109444
349,6,"like",9331,109444
349,26,"like",9331,109444
349,46,"like",9331,109444
349,43,"like",9331,109444
349,28,"like",9331,109444
349,37,"like",9331,109444
349,42,"like",9331,109444
350,38,"like",10731,109446
350,6,"like",10731,109446
350,43,"like",10731,109446
350,40,"like",10731,109446
350,42,"like",10731,109446
350,19,"dislike",10731,109446
351,6,"like",10464,109484
351,40,"like",10464,109484
351,14,"like",10464,109484
351,4,"like",10464,109484
351,19,"dislike",10464,109484
351,43,"like",10464,109484
352,6,"like",34152,109504
353,19,"like",9495,109506
353,6,"like",9495,109506
353,28,"like",9495,109506
353,32,"like",9495,109506
353,40,"like",9495,109506
353,42,"dislike",9495,109506
354,6,"like",29973,109450
355,21,"like",888,109813
355,38,"like",888,109813
355,6,"like",888,109813
355,15,"dislike",888,109813
355,43,"like",888,109813
356,15,"like",13,109830
356,26,"like",13,109830
356,14,"like",13,109830
356,42,"like",13,109830
356,33,"like",13,109830
356,45,"like",13,109830
356,37,"like",13,109830
356,34,"like",13,109830
356,28,"like",13,109830
356,43,"like",13,109830
356,41,"dislike",13,109830
356,19,"dislike",13,109830
356,29,"like",13,109830
356,47,"like",13,109830
356,7,"like",13,109830
356,38,"like",13,109830
356,8,"like",13,109830
356,22,"like",13,109830
356,16,"like",13,109830
356,1,"like",13,109830
356,27,"like",13,109830
356,17,"like",13,109830
356,18,"like",13,109830
356,6,"like",13,109830
356,21,"like",13,109830
356,10,"like",13,109830
356,50,"like",13,109830
356,24,"like",13,109830
356,11,"like",13,109830
356,49,"like",13,109830
357,8,"like",712,109831
357,45,"like",712,109831
357,6,"like",712,109831
357,38,"like",712,109831
357,19,"like",712,109831
357,41,"like",712,109831
357,5,"dislike",712,109831
357,4,"like",712,109831
357,12,"like",712,109831
357,34,"dislike",712,109831
357,32,"like",712,109831
358,6,"like",16295,113305
359,6,"like",48992,110091
360,6,"like",10879,110093
360,42,"like",10879,110093
361,32,"like",10660,110167
361,6,"like",10660,110167
361,42,"like",10660,110167
362,6,"like",10714,110213
362,20,"like",10714,110213
362,40,"like",10714,110213
362,19,"dislike",10714,110213
362,45,"like",10714,110213
362,1,"like",10714,110213
362,43,"like",10714,110213
364,43,"like",8587,110357
364,40,"like",8587,110357
364,6,"like",8587,110357
